id,type,text1,text2,text3,text4,notes
cobra,SHIP,"La conception du Cobra a été initiée peu de temps avant l'Effondrement, née d'un projet spéculatif visant à monter un lance-torpilles Reaper sur un châssis de chasseur.  

Les exigences de conception ont perdu le contrôle presque immédiatement, et les dépassements de calendrier auraient dû entraîner la mort du projet Cobra au cours de son premier cycle. Mais le propriétaire excentrique – qui avait fait fortune dans la prospection et le sauvetage des frontières – a investi sa fortune dans la conception et aurait obtenu des prêts à court terme auprès de certains éléments criminels pour mener à bien le développement du prototype. Le Domain Naval Procurement Board a rejeté catégoriquement la proposition et il a été suggéré que cela était dû à une politique tacite de « découragement » des bombardiers-torpilleurs anti-capital.

Le responsable du développement a été retrouvé mort dans des circonstances extrêmement désagréables ; les enquêteurs ont conclu à un suicide. Pendant ce temps, au grand dam des prêteurs légitimes, les schémas et les prototypes de LPC du Cobra ont apparemment disparu dans les airs.",,,,
perdition,SHIP,"Le bombardier torpilleur Perdition modifié au combat est une tentative des militants Luddic des sectes Pather et plus modérées de remédier au manque chronique d'accès aux munitions lourdes, en particulier pendant les premiers jours de l'Effondrement. Une navette utilitaire civile commune d'enquête/livraison de classe Cranefly sert de châssis de base. Conçu à l'origine pour transporter un petit colis ou quelques entretoises adaptées, le Perdition est soudé dans une coque disgracieuse de blindage de fortune et les portes de cale ont été retirées pour monter une seule torpille Hammer fixée à l'ancien système de verrouillage du cargo.

Il faut une grande foi pour piloter ce véhicule aléatoire au combat, car ses statistiques de survie devraient dissuader tout équipage rationnel.",,,,
station1,SHIP,"Un modèle de station orbitale low-tech doté d'un blindage lourd et d'une puissance de feu modérée. Cette plate-forme héberge des chantiers navals, des habitats, des usines et d'importants stocks d'armes et de fournitures permettant la projection de la puissance militaire et industrielle à travers le volume orbital local.",,,,
station1_midline,SHIP,"Une station orbitale de modèle médian dotée d'une bordée lourde et d'une rotation axiale rapide. Cette plate-forme héberge des chantiers navals, des habitats, des usines et d'importants stocks d'armes et de fournitures permettant la projection de la puissance militaire et industrielle à travers le volume orbital local.",,,,
station1_hightech,SHIP,"Un modèle de station orbitale de haute technologie doté de puissants boucliers rotatifs, d'un complément de chasseurs et d'une puissance de feu modérée. Cette plate-forme héberge des chantiers navals, des habitats, des usines et d'importants stocks d'armes et de fournitures permettant la projection de la puissance militaire et industrielle à travers le volume orbital local.",,,,
station2,SHIP,"Un grand modèle de station de combat low-tech doté d'une armure épaisse et de bastions lourds supplémentaires et de citadelles de défense ponctuelle. Cette plate-forme héberge des chantiers navals, des habitats, des usines et d'importants stocks d'armes et de fournitures permettant la projection de la puissance militaire et industrielle à travers le volume orbital local.",,,,
station2_midline,SHIP,"Une grande station de combat de modèle intermédiaire complétée par des modules de support de missiles en plus d'une bordée lourde et d'une rotation axiale rapide. Cette plate-forme héberge des chantiers navals, des habitats, des usines et d'importants stocks d'armes et de fournitures permettant la projection de la puissance militaire et industrielle à travers le volume orbital local.",,,,
station2_hightech,SHIP,"Un grand modèle de station de combat de haute technologie doté de boucliers puissants, d'un effectif de chasseurs, d'une citadelle défensive et d'une puissance de feu importante. Cette plate-forme héberge des chantiers navals, des habitats, des usines et d'importants stocks d'armes et de fournitures permettant la projection de la puissance militaire et industrielle à travers le volume orbital local.",,,,
station3,SHIP,"Une énorme forteresse stellaire, le summum de la construction contemporaine zéro G dans le secteur Persean, construite selon un modèle low-tech comprenant des drones de défense de classe Merlon et un vaste champ de mines. Cette plate-forme héberge des chantiers navals, des habitats, des usines et d'importants stocks d'armes et de fournitures qui permettent la projection de la puissance militaire et industrielle à travers le volume orbital local.",,,,
station3_midline,SHIP,"Une énorme forteresse étoilée, le summum de la construction contemporaine zéro G dans le secteur Persean, qui peut accueillir des chantiers navals, des habitats, des usines et d'importants stocks d'armes et de fournitures. Ces plates-formes projettent une puissance militaire et industrielle dans tout leur volume orbital local.",,,,
station3_hightech,SHIP,"Une énorme forteresse stellaire modèle de haute technologie comprenant de puissants boucliers, un blindage supérieur, des drones de défense de classe Gargoyle et de terrifiants téléporteurs de mines à longue portée. Cette plate-forme peut accueillir des chantiers navals, des habitats, des usines et d'importants stocks d'armes et de fournitures, lui permettant de projeter une puissance militaire et industrielle dans tout le volume orbital local.",,,,
merlon,SHIP,"Le Merlon est un drone de défense de station lourd doté d'une gamme impressionnante d'armes de défense ponctuelles. Ne nécessitant aucun équipage, aucun moteur de déplacement ou IA de commandement indépendante, le Merlon est doté de plus de blindage qu'un navire de taille comparable.",,,,
gargoyle,SHIP,"Le Gargoyle est un drone de défense de station de haute technologie doté du système avancé Paladin PD et de son propre générateur de bouclier. Parce qu'il ne nécessite aucun équipage, aucun moteur de déplacement ou tout type de noyau de commandement indépendant, le Gargoyle fonctionne plus efficacement au combat qu'une coque en vol libre de taille similaire.",,,,
ravelin,SHIP,"Le Ravelin est un drone lourd de défense de station axé sur les tirs d'appui et la défense ponctuelle. Parce qu'il ne nécessite aucun équipage, aucun déplacement ou tout type de noyau de commandement indépendant, le Ravelin peut frapper bien au-dessus de sa catégorie de poids au combat.",,,,
prometheus2,SHIP,"Les fanatiques Pathers ont découvert un sens ironique de la justice en transformant le pétrolier qui transporte ce qu'ils appellent « Infernium » – le carburant AM – en un imposant instrument de guerre sainte. Les réservoirs de rétention et les ports de chargement ont été découpés et convertis en hangars ou en supports d'armes à feu, tandis que des sections de la plate-forme de pompage ont été arrachées pour être remplacées par d'énormes plaques de blindage. La proue incurvée du réservoir de carburant primaire a été creusée et réaménagée pour lancer des barrages de missiles sur ceux qui servent Moloch afin qu'ils puissent peut-être trouver l'absolution dans un oubli béni.",,,,
atlas2,SHIP,"Le supercargo de classe Atlas est une cible privilégiée des attaques de pirates. Quelques-uns sont retrouvés plus tard au cœur brisé d’un jet de débris d’impact sur une orbite solitaire. D'autres bénéficient du deuxième regard évaluateur d'un pirate et sont transportés vers des chantiers navals secrets. Les cales de chargement sont démolies, remplacées par des fermes pour contenir des supports d'armes et des conduites d'alimentation en munitions gonflées.

Cet Atlas, renaissant dans le vide et le feu, livre désormais un chargement de mort de la main d'un chef de guerre pirate.",,,,
generic_probe,CUSTOM,"Une sonde automatisée à usage général avec une capacité hyperspatiale rudimentaire. Le plus souvent utilisé par les mégacorps et les instituts de recherche pour effectuer la collecte de données dans des systèmes stellaires éloignés, dangereux ou extraordinairement ennuyeux. Ce modèle est conçu pour contenir un petit ensemble d'instruments.",,,,
ga_probe,CUSTOM,Les lectures des capteurs à longue portée correspondent aux spécifications de la classe commune de sonde utilisée par les départements de recherche de la Galatia Academy.,,,,
ga_hyperprobe,CUSTOM,"Les lectures des capteurs à longue portée correspondent aux spécifications de la classe commune de sonde utilisée par le groupe de physique hyperspatiale de la Galatia Academy. Il n'y a aucun signe d'un transpondeur actif, bien que les fuites EM suggèrent que les sous-systèmes fonctionnent.",,,,
gaPZ_relay,CUSTOM,Les lectures de scan à longue portée indiquent que cet objet est probablement une classe courante de plate-forme d'instruments sans équipage. Les capteurs détectent les fuites de rayonnement indiquant une batterie nucléaire endommagée. Des visuels EM bruyants suggèrent des dommages structurels modérés à majeurs.,,,,
